order no,item name,,order time,item group,qty
007D23092500019898,PANGSIT GORENG ,,9/25/2023 12:36,SNACK,1
007D23092500019899,KOPI ,,9/25/2023 14:42,KLOTOK SERIES,5
007D23092500019899,KOPI , TANPA AMPAS ,9/25/2023 14:42,KLOTOK SERIES,1
007D23092500019899,CIRENG ,,9/25/2023 14:42,SNACK,2
007D23092500019900,MILKSHAKE , VANILA ,9/25/2023 14:52,MILKSHAKE,2
007D23092500019900,62 ( noms snack 2000 ),,9/25/2023 14:52,SNACK,2
007D23092500019901,Cappucino Latte ,,9/25/2023 16:19,TROPICAL SERIES,1
007D23092500019901,Coffee Hazelnut ,,9/25/2023 16:19,TROPICAL SERIES,1
007D23092500019902,KOPI , SUSU ,9/25/2023 18:49,KLOTOK SERIES,1
007D23092500019902,KOPI , COKLAT ,9/25/2023 18:49,KLOTOK SERIES,1
007D23092500019903,JAHE , SUSU ,9/25/2023 18:56,MINUMAN,1
007D23092500019903,KENTANG ,,9/25/2023 18:56,SNACK,1
007D23092500019903,MILKSHAKE , VANILA ,9/25/2023 18:56,MILKSHAKE,1
007D23092500019904,KOPI ,,9/25/2023 19:05,KLOTOK SERIES,1
007D23092500019904,KOPI , TANPA AMPAS ,9/25/2023 19:05,KLOTOK SERIES,1
007D23092500019905,DANCOW PUTIH ,,9/25/2023 19:08,MINUMAN,1
007D23092500019906,KENTANG ,,9/25/2023 19:30,SNACK,1
007D23092500019906,TAHU , WALIK ,9/25/2023 19:30,SNACK,1
007D23092500019907,KOPI , SUSU ,9/25/2023 20:10,KLOTOK SERIES,1
007D23092500019908,TEH ,,9/25/2023 20:51,MINUMAN,3
007D23092500019909,KOPI ,,9/25/2023 21:01,KLOTOK SERIES,1
007D23092500019909,PISANG GORENG CRISPY ,,9/25/2023 21:01,SNACK,1
007D23092500019909,SUSU SODA ,,9/25/2023 21:01,MINUMAN,1
007D23092500019910,KOPI , SUSU ,9/25/2023 21:29,KLOTOK SERIES,1
007D23092500019910,KOPI , TANPA AMPAS ,9/25/2023 21:29,KLOTOK SERIES,1
007D23092500019911,KOPI , TANPA AMPAS ,9/25/2023 21:31,KLOTOK SERIES,1
007D23092500019911,JOSUA ,,9/25/2023 21:31,MINUMAN,1
007D23092500019912,KOPI ,,9/25/2023 22:09,KLOTOK SERIES,1
007D23092500019912,INTEL ,,9/25/2023 22:09,MAKANAN,1
007D23092500019913,SUSU COKLAT ,,9/25/2023 22:45,MINUMAN,1
007D23092500019913,MIE NYEMEK ,,9/25/2023 22:45,MAKANAN,1
007D23092500019914,KOPI MILO ,,9/25/2023 23:11,KLOTOK SERIES,1
007D23092500019914,KENTANG ,,9/25/2023 23:11,SNACK,1
007D23092500019914,Coffee Hazelnut ,,9/25/2023 23:11,TROPICAL SERIES,1
007D23092500019915,CLASS MILD 12,,9/25/2023 23:16,ROKOK,1
007D23092500019916,KOPI ,,9/25/2023 23:39,KLOTOK SERIES,1
007D23092500019916,KOPI HITAM ,,9/25/2023 23:39,KLOTOK SERIES,1
007D23092500019917,TEH TAWAR ,,9/25/2023 23:51,MINUMAN,1
007D23092500019917,KOPI , TANPA AMPAS ,9/25/2023 23:51,KLOTOK SERIES,1
007D23092500019917,INTEL ,,9/25/2023 23:51,MAKANAN,1
007D23092600019918,KOPI , TANPA AMPAS ,9/26/2023 0:21,KLOTOK SERIES,5
007D23092600019918,MIE NYEMEK ,,9/26/2023 0:21,MAKANAN,5
007D23092600019918,KENTANG ,,9/26/2023 0:21,SNACK,1
007D23092600019918,TAHU , WALIK ,9/26/2023 0:21,SNACK,1
007D23092600019919,KOPI ,,9/26/2023 0:26,KLOTOK SERIES,3
007D23092600019919,TEH TAWAR ,,9/26/2023 0:26,MINUMAN,1
007D23092600019919,KOPI HITAM ,,9/26/2023 0:26,KLOTOK SERIES,1
007D23092600019920,KOPI , TANPA AMPAS ,9/26/2023 0:34,KLOTOK SERIES,2
007D23092600019921,KENTANG ,,9/26/2023 0:35,SNACK,1
007D23092600019922,SUSU SODA ,,9/26/2023 0:39,MINUMAN,1
007D23092600019923,62 ( noms snack 2000 ),,9/26/2023 0:39,SNACK,1
007D23092600019924,KOPI ,,9/26/2023 0:41,KLOTOK SERIES,2
007D23092600019924,62 ( noms snack 2000 ),,9/26/2023 0:41,SNACK,1
007D23092600019925,KOPI , COKLAT ,9/26/2023 0:51,KLOTOK SERIES,1
007D23092600019925,KOPI , SUSU ,9/26/2023 0:51,KLOTOK SERIES,1
007D23092600019926,KOPI , TANPA AMPAS ,9/26/2023 0:59,KLOTOK SERIES,1
007D23092600019926,KOPI , SUSU ,9/26/2023 0:59,KLOTOK SERIES,2
007D23092600019926,INDOMIE TANTE ,,9/26/2023 0:59,MAKANAN,1
007D23092600019927,INDOMIE TANTE ,,9/26/2023 1:22,MAKANAN,1
007D23092600019928,INTEL ,,9/26/2023 1:48,MAKANAN,1
007D23092600019928,KOPI ,,9/26/2023 1:48,KLOTOK SERIES,2
007D23092600019928,TAHU , BAKSO ,9/26/2023 1:48,MAKANAN,2
007D23092600019928,KOPI HITAM ,,9/26/2023 1:48,KLOTOK SERIES,1
007D23092600019929,KOPI , SUSU ,9/26/2023 2:22,KLOTOK SERIES,1
007D23092600019930,Cappucino Latte ,,9/26/2023 3:58,TROPICAL SERIES,1
007D23092600019931,KOPI , SUSU ,9/26/2023 4:26,KLOTOK SERIES,1
007D23092600019931,PISANG GORENG CRISPY ,,9/26/2023 4:26,SNACK,1
007D23092600019932,KOPI , SUSU ,9/26/2023 5:44,KLOTOK SERIES,2
007D23092600019932,KOPI ,,9/26/2023 5:44,KLOTOK SERIES,1
007D23092600019932,CIRENG ,,9/26/2023 5:44,SNACK,1
007D23092600019933,KOPI , SUSU ,9/26/2023 5:56,KLOTOK SERIES,1
007D23092600019934,TAHU , BAKSO ,9/26/2023 8:12,MAKANAN,1
007D23092600019935,KOPI , TANPA AMPAS ,9/26/2023 9:21,KLOTOK SERIES,2
007D23092600019935,MIE NYEMEK ,,9/26/2023 9:21,MAKANAN,1
007D23092600019936,KOPI , SUSU ,9/26/2023 11:50,KLOTOK SERIES,1
007D23092600019936,MIE NYEMEK ,,9/26/2023 11:50,MAKANAN,1
007D23092600019937,JOSUA ,,9/26/2023 13:38,MINUMAN,1
007D23092600019938,TEH ,,9/26/2023 15:28,MINUMAN,1
007D23092600019939,KOPI ,,9/26/2023 17:20,KLOTOK SERIES,4
007D23092600019939,KOPI , TANPA AMPAS ,9/26/2023 17:20,KLOTOK SERIES,1
007D23092600019940,KOPI , SUSU ,9/26/2023 17:38,KLOTOK SERIES,1
007D23092600019941,WAREG 2 (2 Kentang + Nugget) ,,9/26/2023 17:54,PAKET WAREG,1
007D23092600019942,SUSU SODA ,,9/26/2023 18:28,MINUMAN,1
007D23092600019942,VODKA LONG ISLAND 275ML,,9/26/2023 18:28,BOTOL,1
007D23092600019942,KOPI ,,9/26/2023 18:28,KLOTOK SERIES,1
007D23092600019943,KOPI , TANPA AMPAS ,9/26/2023 19:05,KLOTOK SERIES,1
007D23092600019943,TEH TAWAR ,,9/26/2023 19:05,MINUMAN,1
007D23092600019944,KOPI ,,9/26/2023 19:06,KLOTOK SERIES,3
007D23092600019944,NUGGET ,,9/26/2023 19:06,SNACK,1
007D23092600019945,MILKSHAKE , CHOCOLATE ,9/26/2023 19:08,MILKSHAKE,1
007D23092600019946,NASI GORENG ,,9/26/2023 19:38,MAKANAN,2
007D23092600019946,TEH TAWAR ,,9/26/2023 19:38,MINUMAN,2
007D23092600019947,TEH ,,9/26/2023 19:51,MINUMAN,2
007D23092600019948,NASI GORENG ,,9/26/2023 19:54,MAKANAN,1
007D23092600019948,SUSU SODA ,,9/26/2023 19:54,MINUMAN,1
007D23092600019948,KOPI ,,9/26/2023 19:54,KLOTOK SERIES,1
007D23092600019949,MIE NYEMEK ,,9/26/2023 19:56,MAKANAN,2
007D23092600019949,TEH TAWAR ,,9/26/2023 19:56,MINUMAN,2
007D23092600019950,WAREG 1 (Kentang + 4 Es teh) ,,9/26/2023 20:01,PAKET WAREG,1
007D23092600019951,62 ( noms snack 2000 ),,9/26/2023 20:02,SNACK,1
007D23092600019952,KOPI , TANPA AMPAS ,9/26/2023 20:07,KLOTOK SERIES,1
007D23092600019952,TEH TAWAR ,,9/26/2023 20:07,MINUMAN,1
007D23092600019953,MILKSHAKE , VANILA ,9/26/2023 20:09,MILKSHAKE,1
007D23092600019953,New Lemon tea ,,9/26/2023 20:09,TROPICAL SERIES,1
007D23092600019953,INDOMIE TANTE ,,9/26/2023 20:09,MAKANAN,1
007D23092600019953,INTEL ,,9/26/2023 20:09,MAKANAN,1
007D23092600019955,TEH TAWAR ,,9/26/2023 20:13,MINUMAN,2
007D23092600019956,KOPI , TANPA AMPAS ,9/26/2023 20:13,KLOTOK SERIES,1
007D23092600019956,Matcha latte ,,9/26/2023 20:13,TROPICAL SERIES,1
007D23092600019957,PANGSIT GORENG ,,9/26/2023 20:16,SNACK,1
007D23092600019957,KOPI , TANPA AMPAS ,9/26/2023 20:16,KLOTOK SERIES,1
007D23092600019957,KOPI ,,9/26/2023 20:16,KLOTOK SERIES,2
007D23092600019957,NASI GORENG ,,9/26/2023 20:16,MAKANAN,1
007D23092600019957,TEH TAWAR ,,9/26/2023 20:16,MINUMAN,2
007D23092600019957,KOPI , SUSU ,9/26/2023 20:16,KLOTOK SERIES,1
007D23092600019958,PROST , LAGER 330ml,9/26/2023 20:32,BOTOL,1
007D23092600019959,Champion/Milo ,,9/26/2023 20:45,TROPICAL SERIES,1
007D23092600019960,DANCOW COKLAT ,,9/26/2023 20:48,MINUMAN,1
007D23092600019960,KOPI COKLAT (tanpa ampas) ,,9/26/2023 20:48,KLOTOK SERIES,1
007D23092600019960,KENTANG ,,9/26/2023 20:48,SNACK,1
007D23092600019961,KOPI , SUSU ,9/26/2023 20:52,KLOTOK SERIES,1
007D23092600019961,TEH TAWAR ,,9/26/2023 20:52,MINUMAN,1
007D23092600019961,KOPI ,,9/26/2023 20:52,KLOTOK SERIES,1
007D23092600019961,62 ( noms snack 2000 ),,9/26/2023 20:52,SNACK,3
007D23092600019962,JAHE , SUSU ,9/26/2023 20:59,MINUMAN,1
007D23092600019962,INDOMIE TANTE ,,9/26/2023 20:59,MAKANAN,1
007D23092600019963,KOPI ,,9/26/2023 21:11,KLOTOK SERIES,1
007D23092600019963,KOPI , SUSU ,9/26/2023 21:11,KLOTOK SERIES,1
007D23092600019963,TEH TAWAR ,,9/26/2023 21:11,MINUMAN,1
007D23092600019964,KOPI , SUSU ,9/26/2023 21:16,KLOTOK SERIES,3
007D23092600019964,Matcha latte ,,9/26/2023 21:16,TROPICAL SERIES,1
007D23092600019964,CIRENG ,,9/26/2023 21:16,SNACK,1
007D23092600019964,TAHU , BAKSO ,9/26/2023 21:16,MAKANAN,1
007D23092600019965,New Lemon tea ,,9/26/2023 21:36,TROPICAL SERIES,1
007D23092600019966,KOPI , TANPA AMPAS ,9/26/2023 21:40,KLOTOK SERIES,1
007D23092600019966,KOPI , TANPA AMPAS ,9/26/2023 21:40,KLOTOK SERIES,1
007D23092600019967,Matcha latte ,,9/26/2023 21:41,TROPICAL SERIES,1
007D23092600019967,PISANG GORENG CRISPY ,,9/26/2023 21:41,SNACK,1
007D23092600019968,62 ( noms snack 2000 ),,9/26/2023 21:42,SNACK,1
007D23092600019969,KOPI ,,9/26/2023 21:51,KLOTOK SERIES,1
007D23092600019970,MIX MAX EXOTIC BLUE,,9/26/2023 21:56,BOTOL,1
007D23092600019971,JAHE , SUSU ,9/26/2023 21:58,MINUMAN,1
007D23092600019971,KOPI ,,9/26/2023 21:58,KLOTOK SERIES,1
007D23092600019972,KOPI MILO ,,9/26/2023 22:32,KLOTOK SERIES,1
007D23092600019972,KOPI , TANPA AMPAS ,9/26/2023 22:32,KLOTOK SERIES,1
007D23092600019973,KOPI , SUSU ,9/26/2023 22:39,KLOTOK SERIES,2
007D23092600019973,TAHU , WALIK ,9/26/2023 22:39,SNACK,1
007D23092600019974,KOPI MILO ,,9/26/2023 22:54,KLOTOK SERIES,2
007D23092600019975,New Lemon tea ,,9/26/2023 23:17,TROPICAL SERIES,1
007D23092600019976,KOPI ,,9/26/2023 23:19,KLOTOK SERIES,1
007D23092600019977,KOPI , SUSU ,9/26/2023 23:30,KLOTOK SERIES,1
007D23092700019978,KOPI ,,9/27/2023 0:11,KLOTOK SERIES,4
007D23092700019978,KOPI HITAM ,,9/27/2023 0:11,KLOTOK SERIES,1
007D23092700019978,KOPI , SUSU ,9/27/2023 0:11,KLOTOK SERIES,1
007D23092700019979,JOSUA ,,9/27/2023 0:44,MINUMAN,1
007D23092700019979,Matcha latte ,,9/27/2023 0:44,TROPICAL SERIES,1
007D23092700019980,KOPI ,,9/27/2023 0:46,KLOTOK SERIES,2
007D23092700019980,PISANG GORENG CRISPY ,,9/27/2023 0:46,SNACK,1
007D23092700019981,KOPI , COKLAT ,9/27/2023 1:14,KLOTOK SERIES,1
007D23092700019981,KOPI , TANPA AMPAS ,9/27/2023 1:14,KLOTOK SERIES,1
007D23092700019981,62 ( noms snack 2000 ),,9/27/2023 1:14,SNACK,1
007D23092700019982,New Lemon tea ,,9/27/2023 2:42,TROPICAL SERIES,1
007D23092700019982,KOPI ,,9/27/2023 2:42,KLOTOK SERIES,1
007D23092700019982,PISANG GORENG CRISPY ,,9/27/2023 2:42,SNACK,1
007D23092700019983,TAHU , WALIK ,9/27/2023 3:12,SNACK,1
007D23092700019984,TAHU , WALIK ,9/27/2023 3:47,SNACK,1
007D23092700019984,KOPI ,,9/27/2023 3:47,KLOTOK SERIES,2
007D23092700019985,KOPI , SUSU ,9/27/2023 8:13,KLOTOK SERIES,1
007D23092700019985,KOPI , COKLAT ,9/27/2023 8:13,KLOTOK SERIES,1
007D23092700019986,JAHE , WANGI ,9/27/2023 9:59,MINUMAN,1
007D23092700019986,JOSUA ,,9/27/2023 9:59,MINUMAN,1
007D23092700019986,KOPI , TANPA AMPAS ,9/27/2023 9:59,KLOTOK SERIES,1
007D23092700019987,KOPI , SUSU ,9/27/2023 10:07,KLOTOK SERIES,1
007D23092700019988,KOPI , TANPA AMPAS ,9/27/2023 10:08,KLOTOK SERIES,1
007D23092700019989,KOPI , TANPA AMPAS ,9/27/2023 10:09,KLOTOK SERIES,1
007D23092700019990,KOPI HITAM ,,9/27/2023 10:32,KLOTOK SERIES,1
007D23092700019991,KOPI , TANPA AMPAS ,9/27/2023 10:44,KLOTOK SERIES,1
007D23092700019992,KOPI ,,9/27/2023 15:09,KLOTOK SERIES,3
007D23092700019992,KOPI , TANPA AMPAS ,9/27/2023 15:09,KLOTOK SERIES,1
007D23092700019993,TEH TAWAR ,,9/27/2023 15:57,MINUMAN,1
007D23092700019994,TEH TAWAR ,,9/27/2023 16:48,MINUMAN,1
007D23092700019995,KOPI , SUSU ,9/27/2023 17:24,KLOTOK SERIES,3
007D23092700019995,KOPI , COKLAT ,9/27/2023 17:24,KLOTOK SERIES,1
007D23092700019995,PISANG GORENG CRISPY ,,9/27/2023 17:24,SNACK,1
007D23092700019996,KOPI ,,9/27/2023 18:06,KLOTOK SERIES,1
007D23092700019996,KOPI , TANPA AMPAS ,9/27/2023 18:06,KLOTOK SERIES,1
007D23092700019996,TAHU , WALIK ,9/27/2023 18:06,SNACK,1
007D23092700019997,KOPI , TANPA AMPAS ,9/27/2023 19:03,KLOTOK SERIES,1
007D23092700019997,KOPI COKLAT (tanpa ampas) ,,9/27/2023 19:03,KLOTOK SERIES,1
007D23092700019998,SUSU COKLAT ,,9/27/2023 19:07,MINUMAN,1
007D23092700019998,TEH TAWAR ,,9/27/2023 19:07,MINUMAN,1
007D23092700019999,TAHU , BAKSO ,9/27/2023 19:12,MAKANAN,1
007D23092700019999,TEH TAWAR ,,9/27/2023 19:12,MINUMAN,1
007D23092700019999,TAHU , WALIK ,9/27/2023 19:12,SNACK,1
007D23092700020000,KOPI ,,9/27/2023 19:35,KLOTOK SERIES,1
007D23092700020000,New Lemon tea ,,9/27/2023 19:35,TROPICAL SERIES,1
007D23092700020000,TAHU , WALIK ,9/27/2023 19:35,SNACK,1
007D23092700020001,Matcha latte ,,9/27/2023 19:37,TROPICAL SERIES,2
007D23092700020001,CIRENG ,,9/27/2023 19:37,SNACK,1
007D23092700020002,KOPI , TANPA AMPAS ,9/27/2023 19:39,KLOTOK SERIES,1
007D23092700020003,MIE NYEMEK ,,9/27/2023 19:51,MAKANAN,1
007D23092700020003,KOPI , TANPA AMPAS ,9/27/2023 19:51,KLOTOK SERIES,1
007D23092700020003,SUSU PUTIH ,,9/27/2023 19:51,MINUMAN,1
007D23092700020003,CIRENG ,,9/27/2023 19:51,SNACK,1
007D23092700020004,KOPI ,,9/27/2023 20:13,KLOTOK SERIES,4
007D23092700020005,NASI GORENG ,,9/27/2023 20:27,MAKANAN,1
007D23092700020005,MIE NYEMEK ,,9/27/2023 20:27,MAKANAN,1
007D23092700020006,TEH TAWAR ,,9/27/2023 20:30,MINUMAN,2
007D23092700020007,KOPI ,,9/27/2023 20:56,KLOTOK SERIES,4
007D23092700020007,TEH TAWAR ,,9/27/2023 20:56,MINUMAN,1
007D23092700020008,KOPI ,,9/27/2023 20:59,KLOTOK SERIES,3
007D23092700020009,SUSU SODA ,,9/27/2023 21:20,MINUMAN,1
007D23092700020009,Matcha latte ,,9/27/2023 21:20,TROPICAL SERIES,1
007D23092700020009,KOPI , TANPA AMPAS ,9/27/2023 21:20,KLOTOK SERIES,2
007D23092700020009,KOPI ,,9/27/2023 21:20,KLOTOK SERIES,1
007D23092700020010,Cappucino Latte ,,9/27/2023 21:28,TROPICAL SERIES,1
007D23092700020010,NASI OMELET,,9/27/2023 21:28,CUSTOM,1
007D23092700020011,KOPI COKLAT (tanpa ampas) ,,9/27/2023 21:34,KLOTOK SERIES,1
007D23092700020011,KOPI MILO ,,9/27/2023 21:34,KLOTOK SERIES,1
007D23092700020012,KOPI , TANPA AMPAS ,9/27/2023 21:51,KLOTOK SERIES,1
007D23092700020013,KOPI , COKLAT ,9/27/2023 21:59,KLOTOK SERIES,1
007D23092700020014,KOPI , TANPA AMPAS ,9/27/2023 22:05,KLOTOK SERIES,1
007D23092700020015,TEH TAWAR ,,9/27/2023 22:11,MINUMAN,2
007D23092700020016,KOPI ,,9/27/2023 22:34,KLOTOK SERIES,3
007D23092700020016,KOPI , COKLAT ,9/27/2023 22:34,KLOTOK SERIES,1
007D23092700020016,SOSIS BAKAR ,,9/27/2023 22:34,SNACK,1
007D23092700020017,KOPI , TANPA AMPAS ,9/27/2023 22:41,KLOTOK SERIES,1
007D23092700020018,KOPI , SUSU ,9/27/2023 22:45,KLOTOK SERIES,1
007D23092700020018,TAHU , WALIK ,9/27/2023 22:45,SNACK,1
007D23092700020019,New Lemon tea ,,9/27/2023 22:50,TROPICAL SERIES,2
007D23092700020020,KOPI , SUSU ,9/27/2023 23:28,KLOTOK SERIES,1
007D23092700020021,MIX MAX EXOTIC BLUE,,9/27/2023 23:34,BOTOL,2
007D23092700020022,KOPI ,,9/27/2023 23:38,KLOTOK SERIES,4
007D23092700020022,KOPI , SUSU ,9/27/2023 23:38,KLOTOK SERIES,2
007D23092700020022,KOPI , TANPA AMPAS ,9/27/2023 23:38,KLOTOK SERIES,4
007D23092700020022,INTEL ,,9/27/2023 23:38,MAKANAN,1
007D23092700020022,TAHU , BAKSO ,9/27/2023 23:38,MAKANAN,2
007D23092700020022,PROST , ALSTER 330ml,9/27/2023 23:38,BOTOL,1
007D23092700020023,JAHE , SUSU ,9/27/2023 23:43,MINUMAN,1
007D23092800020024,SUSU COKLAT ,,9/28/2023 0:32,MINUMAN,1
007D23092800020025,KOPI , TANPA AMPAS ,9/28/2023 0:33,KLOTOK SERIES,1
007D23092800020025,TAHU , WALIK ,9/28/2023 0:33,SNACK,1
007D23092800020026,KOPI , COKLAT ,9/28/2023 0:34,KLOTOK SERIES,2
007D23092800020027,JAHE , SUSU ,9/28/2023 0:41,MINUMAN,1
007D23092800020027,KOPI COKLAT (tanpa ampas) ,,9/28/2023 0:41,KLOTOK SERIES,3
007D23092800020027,KOPI , TANPA AMPAS ,9/28/2023 0:41,KLOTOK SERIES,1
007D23092800020027,NASI GORENG ,,9/28/2023 0:41,MAKANAN,1
007D23092800020028,KOPI ,,9/28/2023 0:53,KLOTOK SERIES,1
007D23092800020028,PISANG GORENG CRISPY ,,9/28/2023 0:53,SNACK,1
007D23092800020029,PROST , LAGER 330ml,9/28/2023 1:16,BOTOL,1
007D23092800020030,JAHE , SUSU ,9/28/2023 1:50,MINUMAN,1
007D23092800020030,KOPI , COKLAT ,9/28/2023 1:50,KLOTOK SERIES,1
007D23092800020030,INTEL ,,9/28/2023 1:50,MAKANAN,1
007D23092800020030,PISANG GORENG CRISPY ,,9/28/2023 1:50,SNACK,1
007D23092800020031,KOPI , TANPA AMPAS ,9/28/2023 8:43,KLOTOK SERIES,1
007D23092800020031,KOPI ,,9/28/2023 8:43,KLOTOK SERIES,1
007D23092800020031,INDOMIE TANTE ,,9/28/2023 8:43,MAKANAN,1
007D23092800020032,KOPI , SUSU ,9/28/2023 9:06,KLOTOK SERIES,1
007D23092800020033,KOPI , TANPA AMPAS ,9/28/2023 11:43,KLOTOK SERIES,3
007D23092800020033,KOPI , SUSU ,9/28/2023 11:43,KLOTOK SERIES,1
007D23092800020034,KOPI , TANPA AMPAS ,9/28/2023 15:10,KLOTOK SERIES,1
007D23092800020035,TAHU , WALIK ,9/28/2023 15:38,SNACK,1
007D23092800020035,CIRENG ,,9/28/2023 15:38,SNACK,1
007D23092800020035,KOPI , TANPA AMPAS ,9/28/2023 15:38,KLOTOK SERIES,1
007D23092800020035,Coffee Hazelnut ,,9/28/2023 15:38,TROPICAL SERIES,1
007D23092800020035,Coffee Hazelnut ,,9/28/2023 15:38,TROPICAL SERIES,1
007D23092800020036,KOPI , TANPA AMPAS ,9/28/2023 15:52,KLOTOK SERIES,1
007D23092800020036,KOPI , TANPA AMPAS ,9/28/2023 15:52,KLOTOK SERIES,1
007D23092800020037,KOPI , TANPA AMPAS ,9/28/2023 15:53,KLOTOK SERIES,1
007D23092800020037,TEH TAWAR ,,9/28/2023 15:53,MINUMAN,1
007D23092800020037,JOSUA ,,9/28/2023 15:53,MINUMAN,1
007D23092800020037,PISANG GORENG CRISPY ,,9/28/2023 15:53,SNACK,1
007D23092800020038,CIRENG ,,9/28/2023 15:56,SNACK,1
007D23092800020038,Chocolate Malt ,,9/28/2023 15:56,TROPICAL SERIES,1
007D23092800020038,New Lemon tea ,,9/28/2023 15:56,TROPICAL SERIES,1
007D23092800020038,TEH TAWAR ,,9/28/2023 15:56,MINUMAN,1
007D23092800020039,TEH TAWAR ,,9/28/2023 16:17,MINUMAN,1
007D23092800020039,SUSU SODA ,,9/28/2023 16:17,MINUMAN,1
007D23092800020040,KOPI , TANPA AMPAS ,9/28/2023 16:26,KLOTOK SERIES,1
007D23092800020041,KOPI , TANPA AMPAS ,9/28/2023 16:50,KLOTOK SERIES,1
007D23092800020042,KOPI , TANPA AMPAS ,9/28/2023 16:52,KLOTOK SERIES,1
007D23092800020044,Royal Chocolate ,,9/28/2023 17:02,TROPICAL SERIES,3
007D23092800020045,KOPI ,,9/28/2023 17:25,KLOTOK SERIES,5
007D23092800020045,KOPI , TANPA AMPAS ,9/28/2023 17:25,KLOTOK SERIES,2
007D23092800020046,KOPI , TANPA AMPAS ,9/28/2023 17:42,KLOTOK SERIES,1
007D23092800020047,Champion/Milo ,,9/28/2023 17:50,TROPICAL SERIES,1
007D23092800020047,MIE NYEMEK ,,9/28/2023 17:50,MAKANAN,1
007D23092800020048,KOPI ,,9/28/2023 18:11,KLOTOK SERIES,1
007D23092800020048,KOPI , SUSU ,9/28/2023 18:11,KLOTOK SERIES,2
007D23092800020049,New Lemon tea ,,9/28/2023 18:21,TROPICAL SERIES,1
007D23092800020049,KOPI ,,9/28/2023 18:21,KLOTOK SERIES,1
007D23092800020050,KOPI , SUSU ,9/28/2023 18:28,KLOTOK SERIES,3
007D23092800020050,SOSIS BAKAR ,,9/28/2023 18:28,SNACK,1
007D23092800020050,TAHU , WALIK ,9/28/2023 18:28,SNACK,2
007D23092800020050,TEH TAWAR ,,9/28/2023 18:28,MINUMAN,1
007D23092800020051,TEH TAWAR ,,9/28/2023 19:03,MINUMAN,1
007D23092800020051,TEH TAWAR ,,9/28/2023 19:03,MINUMAN,1
007D23092800020052,KOPI MILO ,,9/28/2023 19:20,KLOTOK SERIES,1
007D23092800020052,Matcha latte ,,9/28/2023 19:20,TROPICAL SERIES,1
007D23092800020052,CIRENG ,,9/28/2023 19:20,SNACK,1
007D23092800020052,PISANG GORENG CRISPY ,,9/28/2023 19:20,SNACK,1
007D23092800020053,New Lemon tea ,,9/28/2023 19:37,TROPICAL SERIES,1
007D23092800020053,JOSUA ,,9/28/2023 19:37,MINUMAN,1
007D23092800020053,KOPI ,,9/28/2023 19:37,KLOTOK SERIES,1
007D23092800020054,Royal Chocolate ,,9/28/2023 19:51,TROPICAL SERIES,1
007D23092800020055,SUSU COKLAT ,,9/28/2023 19:53,MINUMAN,1
007D23092800020056,KOPI , TANPA AMPAS ,9/28/2023 20:18,KLOTOK SERIES,1
007D23092800020056,JAHE , SUSU ,9/28/2023 20:18,MINUMAN,1
007D23092800020056,CIRENG ,,9/28/2023 20:18,SNACK,1
007D23092800020057,KOPI , TANPA AMPAS ,9/28/2023 20:19,KLOTOK SERIES,1
007D23092800020057,Matcha latte ,,9/28/2023 20:19,TROPICAL SERIES,1
007D23092800020058,KOPI , TANPA AMPAS ,9/28/2023 20:30,KLOTOK SERIES,1
007D23092800020059,SUSU PUTIH ,,9/28/2023 20:32,MINUMAN,1
007D23092800020060,INTEL KEJU ,,9/28/2023 20:33,MAKANAN,2
007D23092800020060,New Lemon tea ,,9/28/2023 20:33,TROPICAL SERIES,2
007D23092800020061,62 ( noms snack 2000 ),,9/28/2023 20:34,SNACK,1
007D23092800020062,KOPI COKLAT (tanpa ampas) ,,9/28/2023 21:00,KLOTOK SERIES,1
007D23092800020063,Matcha latte ,,9/28/2023 21:10,TROPICAL SERIES,2
007D23092800020063,INTEL ,,9/28/2023 21:10,MAKANAN,1
007D23092800020064,New Lemon tea ,,9/28/2023 21:28,TROPICAL SERIES,1
007D23092800020064,KOPI ,,9/28/2023 21:28,KLOTOK SERIES,1
007D23092800020064,INTEL KEJU ,,9/28/2023 21:28,MAKANAN,1
007D23092800020064,MIE NYEMEK ,,9/28/2023 21:28,MAKANAN,1
007D23092800020064,KOPI , TANPA AMPAS ,9/28/2023 21:28,KLOTOK SERIES,1
007D23092800020065,KOPI ,,9/28/2023 22:23,KLOTOK SERIES,2
007D23092800020065,Champion/Milo ,,9/28/2023 22:23,TROPICAL SERIES,1
007D23092800020065,TAHU , WALIK ,9/28/2023 22:23,SNACK,1
007D23092800020065,CIRENG ,,9/28/2023 22:23,SNACK,1
007D23092800020066,DANCOW COKLAT ,,9/28/2023 22:33,MINUMAN,1
007D23092800020066,KOPI MILO ,,9/28/2023 22:33,KLOTOK SERIES,1
007D23092800020067,JAHE , SUSU ,9/28/2023 22:52,MINUMAN,1
007D23092800020067,JOSUA ,,9/28/2023 22:52,MINUMAN,1
007D23092800020068,KOPI , SUSU ,9/28/2023 23:03,KLOTOK SERIES,1
007D23092800020068,Champion/Milo ,,9/28/2023 23:03,TROPICAL SERIES,1
007D23092800020069,MIE NYEMEK ,,9/28/2023 23:12,MAKANAN,1
007D23092800020069,SUSU SODA ,,9/28/2023 23:12,MINUMAN,1
007D23092800020069,KOPI ,,9/28/2023 23:12,KLOTOK SERIES,1
